,audio_path,machine,year,domain,attribute,label
447,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0447_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
448,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0448_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
449,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0449_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
450,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0450_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
451,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0451_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
452,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0452_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
453,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0453_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
454,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0454_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
455,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0455_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
456,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0456_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
457,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0457_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
458,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0458_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
459,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0459_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
460,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0460_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
461,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0461_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
462,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0462_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
463,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0463_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
464,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0464_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
465,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0465_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
466,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0466_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
467,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0467_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
468,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0468_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
469,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0469_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
470,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0470_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
471,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0471_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
472,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0472_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
473,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0473_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
474,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0474_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
475,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0475_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
476,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0476_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
477,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0477_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
478,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0478_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
479,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0479_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
480,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0480_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
481,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0481_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
482,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0482_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
483,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0483_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
484,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0484_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
485,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0485_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
486,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0486_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
487,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0487_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
488,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0488_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
489,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0489_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
490,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0490_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
491,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0491_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
492,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0492_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
493,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0493_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
494,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0494_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
495,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0495_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
496,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0496_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
497,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0497_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
498,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0498_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
499,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0499_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
500,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0500_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
501,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0501_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
502,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0502_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
503,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0503_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
504,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0504_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
505,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0505_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
506,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0506_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
507,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0507_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
508,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0508_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
509,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0509_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
510,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0510_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
511,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0511_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
512,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0512_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
513,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0513_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
514,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0514_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
515,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0515_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
516,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0516_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
517,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0517_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
518,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0518_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
519,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0519_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
520,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0520_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
521,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0521_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
522,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0522_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
523,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0523_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
524,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0524_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
525,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0525_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
526,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0526_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
527,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0527_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
528,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0528_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
529,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0529_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
530,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0530_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
531,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0531_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
532,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0532_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
533,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0533_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
534,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0534_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
535,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0535_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
536,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0536_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
537,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0537_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
538,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0538_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
539,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0539_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
540,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0540_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
541,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0541_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
542,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0542_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
543,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0543_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
544,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0544_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
545,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0545_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
546,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0546_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
547,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0547_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
548,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0548_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
549,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0549_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
550,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0550_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
551,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0551_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
552,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0552_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
553,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0553_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
554,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0554_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
555,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0555_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
556,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0556_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
557,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0557_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
558,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0558_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
559,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0559_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
560,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0560_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
561,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0561_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
562,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0562_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
563,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0563_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
564,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0564_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
565,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0565_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
566,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0566_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
567,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0567_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
568,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0568_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
569,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0569_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
570,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0570_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
571,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0571_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
572,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0572_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
573,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0573_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
574,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0574_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
575,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0575_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
576,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0576_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
577,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0577_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
578,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0578_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
579,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0579_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
580,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0580_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
581,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0581_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
582,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0582_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
583,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0583_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
584,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0584_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
585,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0585_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
586,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0586_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
587,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0587_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
588,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0588_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
589,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0589_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
590,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0590_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
591,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0591_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
592,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0592_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
593,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0593_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
594,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0594_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
595,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0595_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
596,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0596_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
597,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0597_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
598,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0598_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
599,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0599_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
600,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0600_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
601,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0601_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
602,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0602_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
603,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0603_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
604,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0604_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
605,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0605_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
606,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0606_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
607,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0607_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
608,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0608_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
609,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0609_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
610,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0610_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
611,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0611_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
612,/mnt/storage1/asd/2025/data/ToyTrain/train/section_00_source_train_normal_0612_noAttribute.wav,ToyTrain,2025,source,noAttribute,ToyTrain_source_noAttribute
